Submerged Aquatic Vegetation Monitoring Effort,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,20,1,,,,,,,,,,,2.498,0,0,0,0,0,0,26.860215053763444,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,30,1,,,,,,,,,,,0.056,0,0,0,0,0,0,0.6021505376344086,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,10,1,,,,,,,,,,,43.343,0,0,0,0,0,0,466.0537634408603,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,20,1,,,,,,,,,,,0.01,0,0,0,0,0,0,0.10752688172043011,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,30,1,,,,,,,,,,,34.491,0,0,0,0,0,0,370.8709677419355,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,50,1,,,,,,,,,,,32.324,0,0,0,0,0,0,347.5698924731183,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC2,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,10,1,,,,,,,,,,,7.809,0,0,0,0,0,0,83.96774193548387,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,20,1,,,,,,,,,,,54.645,0,0,0,0,0,0,587.5806451612904,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,30,1,,,,,,,,,,,48.599,0,0,0,0,0,0,522.5698924731182,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,40,1,,,,,,,,,,,51.412,0,0,0,0,0,0,552.8172043010752,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,60,1,,,,,,,,,,,6.743,0,0,0,0,0,0,72.50537634408603,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-08-18 00:00:00,2015,Aug,OPC3,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,10,1,,,,,,,,,,,2.492,0,0,0.811,0,0,0,26.795698924731184,0,0,8.720430107526882
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,20,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,10,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,20,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,50,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPCC2,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,10,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,20,1,,,,,,,,,,,1.161,0,0,0,0,0,0,12.483870967741936,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,30,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,40,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,50,1,,,,,,,,,,,1.157,0,0,0,0,0,0,12.440860215053764,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,60,1,,,,,,,,,,,0.059,0,0,0,0,0,0,0.6344086021505376,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-16 00:00:00,2015,Oct,OPC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,10,1,,,,,,,,,,,9.696,0,0,0,0,0,0,104.25806451612902,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,20,1,,,,,,,,,,,12.966,0,0,0,0,0,0,139.41935483870967,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,30,1,,,,,,,,,,,14.374,0,0,0,0,0,0,154.55913978494624,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,40,1,,,,,,,,,,,8.466,0,0,0,0,0,0,91.03225806451613,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,50,1,,,,,,,,,,,14.88,0,0,0,0,0,0,160,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,60,1,,,,,,,,,,,18.529,0,0,0,0,0,0,199.23655913978496,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC2,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,10,1,,,,,,,,,,,3.041,0,0,0,0,0,0,32.69892473118279,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,20,1,,,,,,,,,,,4.111,0,0,0.01,0,0,0,44.204301075268816,0,0,0.10752688172043011
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,30,1,,,,,,,,,,,2.919,0,0,0.285,0,0,0,31.387096774193548,0,0,3.064516129032258
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,40,1,,,,,,,,,,,4.038,0,0,0,0,0,0,43.41935483870968,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,50,1,,,,,,,,,,,1.373,0.108,0,0.272,0,0,0,14.763440860215054,1.1612903225806452,0,2.924731182795699
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,60,1,,,,,,,,,,,4.479,,0,0.749,0,0,0,48.16129032258065,0,0,8.053763440860216
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2015-10-14 00:00:00,2015,Oct,OPC3,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,10,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,10,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,10,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,20,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,20,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,20,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,30,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,30,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,30,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,40,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,40,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,40,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,50,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,50,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,50,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,60,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,60,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC1,60,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,10,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,10,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,10,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,20,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,20,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,20,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,30,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,30,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,30,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,40,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,40,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,40,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,50,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,50,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,50,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,60,1,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,60,2,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPCC2,60,3,,,,,,,,,,,,,,,,,,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,10,1,,,,,,,,,,,0.0795,0,0,0,0,0,0,0.8548387096774194,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,20,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,30,1,,,,,,,,,,,0.014,0,0,0,0,0,0,0.15053763440860216,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,40,1,,,,,,,,,,,0,0,0,0.0175,0,0,0,0,0,0,0.18817204301075272
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,40,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,50,1,,,,,,,,,,,0.0135,0,0,0.0145,0,0,0,0.14516129032258066,0,0,0.15591397849462366
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,50,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,50,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,60,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,60,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC1,60,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,10,1,,,,,,,,,,,0.11,0,0,0,0,0,0,1.1827956989247312,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,10,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,10,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,20,1,,,,,,,,,,,0.2665,0,0,0,0,0,0,2.8655913978494625,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,20,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,20,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,30,1,,,,,,,,,,,0.536,0,0,0,0,0,0,5.763440860215054,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,30,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,30,3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,40,1,,,,,,,,,,,0.6055,0,0,0.081,0,0,0,6.510752688172044,0,0,0.8709677419354839
OPC,2017-06-14 00:00:00,2017,Jun,OPC2,40,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
