Component,Date,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM
OPC,2013-06-11,2013,JUN,,,OPCC2,30,1,0.26,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,30,2,0.27,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,30,3,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,40,1,0.22,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,40,2,0.21,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,40,3,0.21,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,50,1,0.25,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,50,2,0.26,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,50,3,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,60,1,0.26,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,60,2,0.22,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-06-11,2013,JUN,,,OPCC2,60,3,0.21,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,01:00:00,3pm High,OPC1,10,1,0.33,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,10,2,0.34,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,10,3,0.29,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,20,1,0.39,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,20,2,0.4,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,20,3,0.34,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,30,1,0.42,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,30,2,0.44,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,30,3,0.41,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,40,1,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,40,2,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,40,3,0.33,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,50,1,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,50,2,0.24,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,50,3,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,60,1,0.29,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,60,2,0.27,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-14,2013,AUG,,,OPC1,60,3,0.25,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,08:54:00,8am?,OPC2,10,1,0.08,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,10,2,0.08,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,10,3,0.48,40,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,20,1,.,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,20,2,.,3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,20,3,0.45,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,30,1,.,240,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,30,2,.,20,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,30,3,0.44,160,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,40,1,.,210,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,40,2,.,110,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,40,3,0.42,100,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,50,1,.,190,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,50,2,.,120,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,50,3,0.49,160,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,60,1,.,120,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,60,2,.,60,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,2013-08-19,2013,AUG,,,OPC2,60,3,.,80,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
OPC,,2013,AUG,,,OPC3,10,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,10,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,10,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,20,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,20,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,20,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,30,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,30,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,30,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,40,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,40,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,40,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,50,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,50,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,50,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,60,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,60,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPC3,60,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,10,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,10,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,10,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,20,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,20,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,20,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,30,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,30,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,30,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,40,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,40,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,40,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,50,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,50,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,50,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,60,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,60,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC1,60,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,10,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,10,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,10,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,20,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,20,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,20,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,30,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,30,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,30,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,40,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,40,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,40,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,50,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,50,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,50,3,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,60,1,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,60,2,,,,,,,,,,,
OPC,,2013,AUG,,,OPCC2,60,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,10,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,10,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,10,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,20,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,20,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,20,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,30,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,30,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,30,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,40,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,40,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,40,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,50,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,50,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,50,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,60,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,60,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC1,60,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,10,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,10,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,10,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,20,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,20,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,20,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,30,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,30,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,30,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,40,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,40,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,40,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,50,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,50,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,50,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,60,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,60,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC2,60,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,10,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,10,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,10,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,20,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,20,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,20,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,30,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,30,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,30,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,40,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,40,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,40,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,50,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,50,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,50,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,60,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,60,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPC3,60,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,10,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,10,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,10,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,20,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,20,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,20,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,30,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,30,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,30,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,40,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,40,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,40,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,50,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,50,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,50,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,60,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,60,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC1,60,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,10,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,10,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,10,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,20,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,20,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,20,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,30,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,30,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,30,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,40,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,40,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,40,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,50,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,50,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,50,3,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,60,1,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,60,2,,,,,,,,,,,
OPC,,2013,OCT,,,OPCC2,60,3,,,,,,,,,,,
OPC,2015-06-16,2015,JUN,10:40:00,High tide @ 9:00 am,OPC1,10,1,Not sampled due to wind,,,,,,,,,,
OPC,2015-06-16,2015,JUN,,,OPC1,10,2,Not sampled due to wind,,,,,,,,,,
OPC,2015-06-16,2015,JUN,,,OPC1,10,3,Not sampled due to wind,,,,,,,,,,
OPC,2015-06-16,2015,JUN,,,OPC1,20,1,Not sampled due to wind,,,,,,,,,,
OPC,2015-06-16,2015,JUN,,,OPC1,20,2,Not sampled due to wind,,,,,,,,,,
OPC,2015-06-16,2015,JUN,,,OPC1,20,3,Not sampled due to wind,,,,,,,,,,
OPC,2015-06-16,2015,JUN,,,OPC1,30,1,0.42,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,30,2,0.42,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,30,3,0.42,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,40,1,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,40,2,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,40,3,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,50,1,0.41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,50,2,0.41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,50,3,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,60,1,0.355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,60,2,0.355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC1,60,3,0.355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,09:15:00,Outgoing (high 8 am),OPC2,10,1,0.45,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,10,2,0.45,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,10,3,0.45,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,20,1,0.55,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,20,2,0.55,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,20,3,0.55,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,30,1,0.55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,30,2,0.55,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,30,3,0.55,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,40,1,0.48,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,40,2,0.48,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,40,3,0.48,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,50,1,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,50,2,0.5,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,50,3,0.5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,60,1,0.5,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,60,2,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-15,2015,JUN,,,OPC2,60,3,0.5,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,08:30:00,High tide @ 9:00 am,OPC3,10,1,0.325,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,10,2,0.325,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,10,3,0.325,35,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,20,1,0.37,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,20,2,0.37,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,20,3,0.37,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,30,1,0.37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,30,2,0.37,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,30,3,0.37,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,40,1,0.35,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,40,2,0.35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,40,3,0.35,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,50,1,0.335,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,50,2,0.335,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,50,3,0.335,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,60,1,0.36,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,60,2,0.36,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OPC,2015-06-16,2015,JUN,,,OPC3,60,3,0.36,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,08:43:00,High tide @ 10:00 am,OPCC1,10,1,0.41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,10,2,0.41,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,10,3,0.41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,20,1,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,20,2,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,20,3,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,30,1,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,30,2,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,30,3,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,40,1,0.32,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,40,2,0.32,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,40,3,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,50,1,0.31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,50,2,0.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,50,3,0.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,60,1,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,60,2,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC1,60,3,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,10:50:00,High tide @ 10:00 am,OPCC2,10,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,10,2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,10,3,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,20,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,20,2,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,20,3,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,30,1,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,30,2,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,30,3,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,40,1,0.31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,40,2,0.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPC,2015-06-16,2015,JUN,,,OPCC2,40,3,0.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
