Component,Date,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),Salinity (ppt),Conductivity (µS),Conductance (µS),pH,Temp (°C),DO (mg/L),DO (%),Field Cover (%),Depth (m),Substrate,HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM,Comments
OPC,2015-10-16,2015,OCT,,,OPCC1,20,3,0.55,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.2,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,30,1,0.57,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.15,Sandy ,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,30,2,0.57,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.15,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,30,3,0.57,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.15,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,40,1,0.54,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.15,Sandy ,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,40,2,0.54,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.15,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,40,3,0.54,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.15,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,50,1,0.55,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.33,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,50,2,0.55,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.33,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,50,3,0.55,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.33,Sandy ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,60,1,0.53,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.25,Sandy/Mud,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,60,2,0.53,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.25,Sandy/Mud,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC1,60,3,0.53,2.64,4102.0,4889.0,7.87,16.5,10.99,114.6,NV,1.25,Sandy/Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,09:53:00,Incoming  ,OPCC2,10,1,0.44,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.78,Mud,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Survey Crew: J. Allen, J. Raulin, B. Swerida"
OPC,2015-10-16,2015,OCT,,,OPCC2,10,2,0.44,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.78,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Benchmark: Dead log under tree, stand of wild rice on right"
OPC,2015-10-16,2015,OCT,,,OPCC2,10,3,0.44,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.78,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,20,1,0.42,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.85,Mud,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2015-10-16,2015,OCT,,,OPCC2,20,2,0.42,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.85,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,20,3,0.42,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.85,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,30,1,0.43,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.85,Mud,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,30,2,0.43,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.85,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,30,3,0.43,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.85,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,40,1,0.42,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.95,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,40,2,0.42,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.95,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,40,3,0.42,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.95,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,50,1,0.41,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.92,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2015-10-16,2015,OCT,,,OPCC2,50,2,0.41,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.92,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,50,3,0.41,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.92,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,60,1,0.41,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.92,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,60,2,0.41,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.92,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2015-10-16,2015,OCT,,,OPCC2,60,3,0.41,2.45,3804.0,4568.0,7.69,16.2,11.07,115.3,NV,0.92,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,10:15:00,Incoming  ,OPC1,10,1,0.26,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.83,Sand/Gravel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Suvey Crew: J. Allen, B. Swerida, S. Hildabrand, Sofia"
OPC,2017-06-14,2017,JUN,,,OPC1,10,2,0.26,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.83,Sand/Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benchmark: Canoe Marker 15
OPC,2017-06-14,2017,JUN,,,OPC1,10,3,0.26,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.83,Sand/Mud,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,20,1,0.28,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.95,Sand/Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,20,2,0.28,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.95,Sand/Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,20,3,0.28,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.95,Sand/Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,30,1,0.27,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.9,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,30,2,0.27,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.9,Mud/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,30,3,0.27,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.9,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clam Shell
OPC,2017-06-14,2017,JUN,,,OPC1,40,1,0.25,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.85,Mud/Silt,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,40,2,0.25,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.85,Mud/Silt,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,40,3,0.25,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.85,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,50,1,0.28,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.95,Mud/Silt,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,50,2,0.28,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.95,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,50,3,0.28,0.21,462.9,434.2,,28.5,8.16,106.3,NV,0.95,Mud/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,60,1,0.22,0.21,462.9,434.2,,28.5,8.16,106.3,NV,1.05,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-06-14,2017,JUN,,,OPC1,60,2,0.22,0.21,462.9,434.2,,28.5,8.16,106.3,NV,1.05,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC1,60,3,0.22,0.21,462.9,434.2,,28.5,8.16,106.3,NV,1.05,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,12:10:00,Outgoing,OPC2,10,1,0.33,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.65,Sand/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Survey Crew: J. Allen, B. Swerida, S. Hilderbrand, Sofia"
OPC,2017-06-14,2017,JUN,,,OPC2,10,2,0.33,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.65,Sand/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benchmark: Tree with rusted box
OPC,2017-06-14,2017,JUN,,,OPC2,10,3,0.33,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.65,Sand/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Note: 10 m sampled at 14 m boat started to hit bottom
OPC,2017-06-14,2017,JUN,,,OPC2,20,1,0.29,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.67,Mud/Silt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,20,2,0.29,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.67,Mud/Silt,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,20,3,0.29,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.67,Mud/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,30,1,0.3,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.7,Mud/Silt,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,30,2,0.3,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.7,Mud/Silt,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,30,3,0.3,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.7,Mud/Silt,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,40,1,0.28,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.68,Mud/Silt,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,40,2,0.28,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.68,Mud/Silt,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OPC,2017-06-14,2017,JUN,,,OPC2,40,3,0.28,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.68,Mud/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,50,1,0.27,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.75,Mud/Silt,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,50,2,0.27,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.75,Mud/Silt,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,50,3,0.27,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.75,Mud/Silt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,60,1,0.33,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.73,Mud/Silt,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,60,2,0.33,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.73,Mud/Silt,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-06-14,2017,JUN,,,OPC2,60,3,0.33,0.22,510.0,465.0,,30.2,9.37,120.2,NV,0.73,Mud/Silt,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,12:30:00,,OPC1,10,1,,,,,,,,,NV,0.97,Sand/Gravel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Survey Crew: B. Swerida, E. McLaughlin, S. Spray, K. Hernandez"
OPC,2017-08-10,2017,AUG,,,OPC1,10,2,,,,,,,,,NV,0.97,Sand/Gravel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,10,3,,,,,,,,,NV,0.97,Sand/Gravel,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,20,1,,,,,,,,,NV,1.04,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Worms
OPC,2017-08-10,2017,AUG,,,OPC1,20,2,,,,,,,,,NV,1.04,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,20,3,,,,,,,,,NV,1.04,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,30,1,,,,,,,,,NV,1.05,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,30,2,,,,,,,,,NV,1.05,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,30,3,,,,,,,,,NV,1.05,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,40,1,,,,,,,,,NV,1.08,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,40,2,,,,,,,,,NV,1.08,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,40,3,,,,,,,,,NV,1.08,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,50,1,,,,,,,,,NV,1.09,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-10,2017,AUG,,,OPC1,50,2,,,,,,,,,NV,1.09,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,50,3,,,,,,,,,NV,1.09,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,60,1,0.42,,,,,,,,NV,1.14,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,60,2,0.42,,,,,,,,NV,1.14,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-10,2017,AUG,,,OPC1,60,3,0.42,,,,,,,,NV,1.14,Mud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Worms
OPC,2017-08-09,2017,AUG,13:00:00,High,OPC2,10,1,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.48,Sand/Gravel,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Survey Crew: B. Swerida, B. Bodt, N. Carloza, K. Hernandez, L. Crush"
OPC,2017-08-09,2017,AUG,,,OPC2,10,2,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.48,Sand/Gravel,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benchmark: Rusty Box
OPC,2017-08-09,2017,AUG,,,OPC2,10,3,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.48,Sand/Gravel,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,20,1,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.55,Sand/Gravel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,20,2,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.55,Sand/Gravel,35,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,20,3,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.55,Sand/Gravel,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,30,1,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.67,Gravel,15,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,30,2,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.67,Gravel,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,30,3,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.67,Gravel,30,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,40,1,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.64,Sand,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,40,2,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.64,Sand,55,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,40,3,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.64,Sand,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,50,1,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.71,Sand,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-09,2017,AUG,,,OPC2,50,2,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.71,Sand,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,50,3,,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.71,Sand,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,60,1,0.43,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.72,Sand,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,60,2,0.43,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.72,Sand,50,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC2,60,3,0.43,0.11,238.5,236.5,7.75,25.6,8.66,106.1,NV,0.72,Sand,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,10:06:00,High,OPC3,10,1,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.62,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Survey Crew: B. Swerida, B. Bodt, N. Carloza, K. Hernandez, L. Crush"
OPC,2017-08-09,2017,AUG,,,OPC3,10,2,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.62,,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benchmark: Grass by pole
OPC,2017-08-09,2017,AUG,,,OPC3,10,3,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.62,,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-09,2017,AUG,,,OPC3,20,1,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.64,,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,20,2,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.64,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,20,3,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.64,,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,30,1,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.75,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,30,2,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.75,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,30,3,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.75,,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,40,1,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.84,,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,40,2,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.84,,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-09,2017,AUG,,,OPC3,40,3,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.84,,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,50,1,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.735,,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-09,2017,AUG,,,OPC3,50,2,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.735,,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-09,2017,AUG,,,OPC3,50,3,,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.735,,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,60,1,0.32,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.77,,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,60,2,0.32,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.77,,50,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPC,2017-08-09,2017,AUG,,,OPC3,60,3,0.32,0.12,255.5,262.7,8.12,23.7,8.15,97.9,NV,0.77,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Live clam
OPC,2017-08-10,2017,AUG,09:34:00,High,OPCC1,10,1,,0.24,492.9,498.5,8.3,24.8,7.36,91.8,NV,0.83,Sand,70,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"Survey Crew: B. Swerida, K. Hernandez, S. Spray, Bob, E. McLaughlin"
OPC,2017-08-10,2017,AUG,,,OPCC1,10,2,,0.24,492.9,498.5,8.3,24.8,7.36,91.8,NV,0.83,Sand,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benchmark: 
